item_id,runtime
tt0059358,"""134"""
tt0059410,"""122"""
tt0059418,"""123"""
tt0059440,"""84"""
tt0059496,"""91"""
tt0059549,"""115"""
tt0059557,"""108"""
tt0059573,"""105"""
tt0059578,"""132"""
tt0059592,"""110"""
tt0059616,"""65"""
tt0059619,"""110"""
tt0059643,"""182"""
tt0059646,"""105"""
tt0059711,"""105"""
tt0059712,"""149"""
tt0059740,"""122"""
tt0059742,"""172"""
tt0059749,"""112"""
tt0059792,"""88"""
tt0059793,"""116"""
tt0059797,"""138"""
tt0059798,"""118"""
tt0059800,"""130"""
tt0059825,"""133"""
tt0059885,"""117"""
tt0059903,"""108"""
tt0059968,"""25"""
tt0060009,""""""
tt0060028,"""50"""
tt0060086,"""114"""
tt0060107,"""205"""
tt0060121,"""105"""
tt0060125,"""120"""
tt0060138,"""95"""
tt0060153,"""105"""
tt0060165,"""95"""
tt0060176,"""111"""
tt0060177,"""156"""
tt0060182,"""95"""
tt0060196,"""161"""
tt0060200,"""103"""
tt0060214,"""97"""
tt0060232,"""134"""
tt0060268,"""112"""
tt0060277,"""120"""
tt0060278,"""84"""
tt0060304,"""87"""
tt0060315,"""91"""
tt0060371,"""95"""
tt0060390,"""112"""
tt0060397,"""100"""
tt0060400,"""100"""
tt0060424,"""125"""
tt0060437,"""102"""
tt0060438,"""99"""
tt0060445,"""109"""
tt0060450,"""102"""
tt0060453,"""99"""
tt0060463,"""110"""
tt0060472,"""176"""
tt0060474,"""132"""
tt0060490,"""121"""
tt0060522,"""123"""
tt0060588,"""134"""
tt0060647,"""90"""
tt0060665,"""120"""
tt0060675,"""110"""
tt0060748,"""128"""
tt0060782,"""100"""
tt0060794,"""85"""
tt0060814,"""175"""
tt0060827,"""85"""
tt0060862,"""117"""
tt0060880,"""104"""
tt0060897,"""95"""
tt0060908,"""102"""
tt0060934,"""182"""
tt0060955,"""106"""
tt0061075,"""91"""
tt0061089,"""110"""
tt0061107,"""128"""
tt0061122,"""112"""
tt0061135,"""93"""
tt0061184,"""131"""
tt0061369,"""68"""
tt0061385,"""106"""
tt0061391,"""103"""
tt0061395,"""100"""
tt0061405,"""111"""
tt0061407,"""122"""
tt0061418,"""111"""
tt0061429,"""118"""
tt0061439,"""179"""
tt0061495,"""89"""
tt0061512,"""127"""
tt0061523,"""120"""
tt0061576,"""113"""
tt0061578,"""150"""
tt0061584,"""152"""
tt0061589,"""96"""
tt0061619,"""126"""
tt0061643,"""93"""
tt0061648,"""168"""
tt0061655,"""108"""
tt0061683,"""86"""
tt0061709,"""111"""
tt0061722,"""106"""
tt0061735,"""108"""
tt0061747,"""114"""
tt0061770,"""111"""
tt0061791,"""121"""
tt0061809,"""134"""
tt0061810,"""114"""
tt0061811,"""110"""
tt0061847,"""128"""
tt0061852,"""78"""
tt0061996,"""81"""
tt0062038,"""148"""
tt0062083,"""85"""
tt0062136,"""155"""
tt0062138,"""92"""
tt0062153,"""103"""
tt0062185,"""108"""
tt0062229,"""105"""
tt0062262,"""82"""
tt0062301,"""100"""
tt0062362,"""138"""
tt0062374,"""84"""
tt0062376,"""105"""
tt0062395,"""82"""
tt0062407,"""111"""
tt0062430,"""123"""
tt0062453,"""77"""
tt0062467,"""108"""
tt0062512,"""117"""
tt0062568,"""60"""
tt0062622,"""149"""
tt0062639,"""115"""
tt0062687,"""72"""
tt0062695,"""91"""
tt0062708,"""106"""
tt0062755,"""116"""
tt0062765,"""114"""
tt0062782,"""88"""
tt0062794,"""103"""
tt0062803,"""144"""
tt0062824,"""94"""
tt0062861,"""105"""
tt0062873,"""120"""
tt0062885,"""96"""
tt0062909,"""92"""
tt0062974,"""141"""
tt0062994,"""151"""
tt0063035,"""142"""
tt0063049,"""86"""
tt0063056,"""103"""
tt0063060,"""121"""
tt0063121,"""148"""
tt0063172,"""89"""
tt0063285,"""86"""
tt0063293,"""110"""
tt0063350,"""96"""
tt0063374,"""105"""
tt0063385,"""153"""
tt0063415,"""99"""
tt0063426,"""105"""
tt0063442,"""112"""
tt0063462,"""88"""
tt0063483,"""101"""
tt0063501,"""110"""
tt0063518,"""138"""
tt0063522,"""137"""
tt0063599,"""162"""
tt0063633,"""95"""
tt0063663,"""95"""
tt0063671,"""90"""
tt0063678,"""98"""
tt0063688,"""102"""
tt0063715,"""121"""
tt0063811,"""108"""
tt0063823,"""88"""
tt0063829,"""111"""
tt0063850,"""111"""
tt0063878,"""30"""
tt0063929,"""30"""
tt0063950,"""22"""
tt0063951,"""55"""
tt0064002,"""111"""
tt0064030,"""145"""
tt0064040,"""145"""
tt0064072,"""132"""
tt0064100,"""105"""
tt0064106,"""93"""
tt0064107,"""86"""
tt0064110,"""115"""
tt0064115,"""110"""
tt0064116,"""165"""
tt0064117,"""104"""
tt0064118,"""156"""
tt0064133,"""88"""
tt0064169,"""122"""
tt0064175,"""100"""
tt0064177,"""100"""
tt0064208,"""120"""
tt0064253,"""101"""
tt0064276,"""95"""
tt0064285,"""83"""
tt0064418,"""146"""
tt0064425,"""82"""
tt0064437,"""107"""
tt0064505,"""99"""
tt0064519,"""101"""
tt0064541,"""111"""
tt0064603,"""108"""
tt0064612,"""110"""
tt0064615,"""128"""
tt0064638,"""96"""
tt0064639,"""134"""
tt0064652,"""111"""
tt0064665,"""113"""
tt0064689,"""78"""
tt0064757,"""142"""
tt0064782,"""164"""
tt0064816,"""122"""
tt0064840,"""116"""
tt0064860,"""132"""
tt0064873,"""101"""
tt0064888,"""99"""
tt0064916,"""111"""
tt0064921,"""91"""
tt0065051,"""92"""
tt0065054,"""149"""
tt0065063,"""85"""
tt0065073,"""91"""
tt0065088,"""129"""
tt0065112,"""143"""
tt0065126,"""128"""
tt0065134,"""116"""
tt0065143,"""96"""
tt0065150,"""119"""
tt0065163,"""96"""
tt0065207,"""158"""
tt0065214,"""145"""
tt0065234,"""127"""
tt0065314,"""30"""
tt0065377,"""137"""
tt0065421,"""78"""
tt0065439,"""139"""
tt0065446,"""121"""
tt0065462,"""95"""
tt0065466,"""109"""
tt0065492,"""105"""
tt0065528,"""122"""
tt0065531,"""140"""
tt0065547,"""111"""
tt0065593,"""139"""
tt0065649,"""140"""
tt0065651,"""97"""
tt0065687,"""97"""
tt0065724,"""98"""
tt0065738,"""101"""
tt0065761,"""112"""
tt0065769,"""107"""
tt0065780,"""91"""
tt0065782,"""107"""
tt0065836,"""87"""
tt0065867,"""154"""
tt0065889,"""115"""
tt0065938,"""144"""
tt0065955,"""115"""
tt0065988,"""139"""
tt0066011,"""100"""
tt0066026,"""116"""
tt0066049,"""114"""
tt0066065,"""118"""
tt0066090,"""124"""
tt0066122,"""92"""
tt0066181,"""129"""
tt0066193,"""101"""
tt0066195,"""95"""
tt0066206,"""172"""
tt0066207,"""91"""
tt0066214,"""105"""
tt0066265,"""94"""
tt0066301,"""114"""
tt0066319,"""200"""
tt0066390,"""115"""
tt0066434,"""86"""
tt0066448,"""126"""
tt0066473,"""144"""
tt0066495,"""94"""
tt0066500,"""100"""
tt0066518,"""91"""
tt0066534,"""102"""
tt0066549,"""134"""
tt0066580,"""184"""
tt0066612,"""115"""
tt0066626,"""30"""
tt0066730,"""111"""
tt0066735,"""104"""
tt0066740,"""94"""
tt0066765,"""88"""
tt0066767,"""99"""
tt0066769,"""131"""
tt0066808,"""82"""
tt0066817,"""117"""
tt0066819,"""105"""
tt0066831,"""110"""
tt0066849,"""97"""
tt0066892,"""98"""
tt0066904,"""251"""
tt0066907,"""100"""
tt0066919,"""125"""
tt0066921,"""136"""
tt0066963,"""95"""
tt0066989,"""130"""
tt0066995,"""120"""
tt0066999,"""102"""
tt0067023,"""90"""
tt0067065,"""98"""
tt0067093,"""181"""
tt0067116,"""104"""
tt0067128,"""112"""
tt0067140,"""157"""
tt0067144,"""116"""
tt0067148,"""85"""
tt0067185,"""91"""
tt0067217,"""103"""
tt0067277,"""111"""
tt0067309,"""114"""
tt0067328,"""118"""
tt0067333,"""99"""
tt0067334,"""106"""
tt0067341,"""89"""
tt0067355,"""115"""
tt0067372,"""140"""
tt0067402,"""128"""
tt0067411,"""120"""
tt0067433,"""114"""
tt0067445,"""130"""
tt0067454,"""91"""
tt0067458,"""107"""
tt0067482,"""102"""
tt0067483,"""183"""
tt0067490,"""74"""
tt0067500,"""101"""
tt0067525,"""98"""
tt0067541,"""109"""
tt0067549,"""110"""
tt0067588,"""102"""
tt0067633,"""91"""
tt0067647,"""111"""
tt0067690,"""87"""
tt0067713,"""95"""
tt0067741,"""100"""
tt0067756,"""89"""
tt0067770,"""112"""
tt0067774,"""114"""
tt0067778,"""118"""
tt0067800,"""113"""
tt0067803,"""104"""
tt0067805,"""110"""
tt0067809,"""91"""
tt0067820,"""93"""
tt0067824,"""100"""
tt0067866,"""125"""
tt0067893,"""102"""
tt0067900,"""98"""
tt0067927,"""99"""
tt0067958,"""84"""
tt0067959,"""100"""
tt0067991,"""95"""
tt0067992,"""100"""
tt0068040,"""28"""
tt0068093,"""60"""
tt0068098,"""25"""
tt0068128,"""30"""
tt0068154,"""117"""
tt0068156,"""141"""
tt0068168,"""102"""
tt0068240,"""144"""
tt0068245,"""93"""
tt0068278,"""124"""
tt0068309,"""88"""
tt0068315,"""73"""
tt0068326,"""109"""
tt0068327,"""124"""
tt0068334,"""110"""
tt0068341,"""110"""
tt0068361,"""102"""
tt0068370,"""87"""
tt0068371,"""89"""
tt0068408,"""88"""
tt0068416,"""107"""
tt0068421,"""134"""
tt0068441,"""111"""
tt0068457,"""88"""
tt0068458,"""87"""
tt0068473,"""109"""
tt0068505,"""96"""
tt0068555,"""88"""
tt0068575,"""96"""
tt0068611,"""116"""
tt0068612,"""78"""
tt0068638,"""123"""
tt0068646,"""175"""
tt0068699,"""105"""
tt0068713,"""91"""
tt0068718,"""101"""
tt0068732,"""104"""
tt0068762,"""108"""
tt0068767,"""106"""
tt0068768,"""88"""
tt0068786,"""100"""
tt0068805,"""103"""
tt0068828,"""144"""
tt0068853,"""120"""
tt0068863,"""95"""
tt0068883,"""238"""
tt0068909,"""132"""
tt0068931,"""100"""
tt0068935,"""99"""
tt0069019,"""105"""
tt0069049,"""122"""
tt0069050,"""108"""
tt0069089,"""93"""
tt0069097,"""85"""
tt0069113,"""117"""
tt0069121,"""88"""
tt0069191,"""120"""
tt0069198,"""154"""
tt0069280,"""104"""
tt0069289,"""81"""
tt0069293,"""167"""
tt0069303,"""105"""
tt0069332,"""91"""
tt0069341,"""92"""
tt0069400,"""96"""
tt0069427,"""87"""
tt0069436,"""103"""
tt0069495,"""94"""
tt0069599,"""60"""
tt0069658,"""37"""
tt0069704,"""110"""
tt0069762,"""94"""
tt0069765,"""96"""
tt0069768,"""93"""
tt0069822,"""106"""
tt0069824,"""135"""
tt0069834,"""103"""
tt0069847,"""88"""
tt0069865,"""111"""
tt0069895,"""103"""
tt0069897,"""90"""
tt0069945,"""83"""
tt0069947,"""143"""
tt0069967,"""100"""
tt0069976,"""107"""
tt0069992,"""74"""
tt0069995,"""110"""
tt0070016,"""94"""
tt0070022,"""114"""
tt0070030,"""118"""
tt0070034,"""102"""
tt0070040,"""98"""
tt0070047,"""122"""
tt0070077,"""102"""
tt0070078,"""98"""
tt0070121,"""103"""
tt0070130,"""130"""
tt0070155,"""103"""
tt0070215,"""116"""
tt0070239,"""106"""
tt0070290,"""104"""
tt0070291,"""120"""
tt0070294,"""95"""
tt0070297,"""89"""
tt0070328,"""121"""
tt0070334,"""112"""
tt0070351,"""98"""
tt0070355,"""124"""
tt0070359,"""217"""
tt0070379,"""112"""
tt0070460,"""116"""
tt0070468,"""112"""
tt0070509,"""113"""
tt0070510,"""102"""
tt0070511,"""151"""
tt0070518,"""122"""
tt0070531,"""84"""
tt0070534,"""107"""
tt0070544,"""72"""
tt0070608,"""83"""
tt0070628,"""124"""
tt0070634,"""87"""
tt0070640,"""100"""
tt0070643,"""112"""
tt0070653,"""114"""
tt0070666,"""130"""
tt0070672,"""103"""
tt0070698,"""93"""
tt0070700,"""75"""
tt0070707,"""89"""
tt0070723,"""97"""
tt0070735,"""129"""
tt0070791,"""104"""
tt0070800,"""105"""
tt0070825,"""92"""
tt0070842,"""108"""
tt0070849,"""129"""
tt0070868,"""87"""
tt0070895,"""125"""
tt0070909,"""88"""
tt0070915,"""101"""
tt0070917,"""88"""
tt0070948,"""105"""
tt0070959,"""130"""
tt0070991,"""30"""
tt0070992,"""30"""
tt0071007,"""60"""
tt0071054,"""60"""
tt0071115,"""112"""
tt0071129,"""123"""
tt0071206,"""86"""
tt0071222,"""98"""
tt0071230,"""93"""
tt0071233,"""103"""
tt0071249,"""112"""
tt0071269,"""108"""
tt0071276,"""91"""
tt0071282,"""91"""
tt0071315,"""130"""
tt0071360,"""113"""
tt0071381,"""193"""
tt0071402,"""93"""
tt0071411,"""142"""
tt0071424,"""93"""
tt0071431,"""95"""
tt0071455,"""122"""
tt0071486,"""108"""
tt0071487,"""104"""
tt0071508,"""95"""
tt0071517,"""92"""
tt0071524,"""105"""
tt0071532,"""111"""
tt0071562,"""202"""
tt0071565,"""84"""
tt0071569,"""105"""
tt0071571,"""105"""
tt0071577,"""144"""
tt0071585,"""121"""
tt0071598,"""115"""
tt0071607,"""88"""
tt0071615,"""114"""
tt0071675,"""91"""
tt0071706,"""109"""
tt0071733,"""138"""
tt0071737,"""88"""
tt0071746,"""111"""
tt0071762,"""88"""
tt0071771,"""121"""
tt0071772,"""86"""
tt0071790,"""92"""
tt0071807,"""125"""
tt0071824,"""111"""
tt0071853,"""91"""
tt0071866,"""103"""
tt0071877,"""128"""
tt0071910,"""118"""
tt0071970,"""102"""
tt0071994,"""91"""
tt0072012,"""89"""
tt0072037,"""103"""
tt0072081,"""113"""
tt0072226,"""110"""
tt0072251,"""104"""
tt0072271,"""83"""
tt0072272,"""135"""
tt0072285,"""104"""
tt0072288,"""115"""
tt0072308,"""165"""
tt0072325,"""91"""
tt0072353,"""118"""
tt0072417,"""155"""
tt0072431,"""106"""
tt0072443,"""107"""
tt0072446,"""170"""
tt0072472,"""30"""
tt0072500,"""30"""
tt0072519,"""30"""
tt0072562,"""90"""
tt0072567,"""60"""
tt0072608,"""91"""
tt0072637,"""140"""
tt0072684,"""185"""
tt0072705,"""132"""
tt0072709,"""100"""
tt0072730,"""91"""
tt0072732,"""111"""
tt0072735,"""95"""
tt0072737,"""96"""
tt0072752,"""98"""
tt0072820,"""107"""
tt0072824,"""119"""
tt0072848,"""144"""
tt0072856,"""80"""
tt0072890,"""125"""
tt0072895,"""90"""
tt0072901,"""82"""
tt0072912,"""108"""
tt0072926,"""129"""
tt0072951,"""97"""
tt0072962,"""89"""
tt0072973,"""95"""
tt0072976,"""123"""
tt0072979,"""89"""
tt0073012,"""108"""
tt0073018,"""119"""
tt0073036,"""126"""
tt0073075,"""107"""
tt0073076,"""95"""
tt0073092,"""93"""
tt0073114,"""96"""
tt0073195,"""124"""
tt0073198,"""202"""
tt0073240,"""122"""
tt0073260,"""91"""
tt0073312,"""85"""
tt0073341,"""129"""
tt0073373,"""83"""
tt0073440,"""160"""
tt0073453,"""100"""
tt0073486,"""133"""
tt0073540,"""115"""
tt0073541,"""115"""
tt0073580,"""126"""
tt0073600,"""88"""
tt0073629,"""100"""
tt0073631,"""125"""
tt0073636,"""108"""
tt0073692,"""110"""
tt0073705,"""87"""
tt0073756,"""91"""
tt0073802,"""117"""
tt0073812,"""111"""
tt0073820,"""72"""
tt0073858,"""106"""
tt0073864,"""103"""
tt0073906,"""119"""
tt0073918,"""112"""
tt0073961,"""60"""
tt0073972,"""60"""
tt0074074,"""60"""
tt0074084,"""317"""
tt0074119,"""138"""
tt0074152,"""104"""
tt0074156,"""91"""
tt0074174,"""102"""
tt0074235,"""147"""
tt0074236,"""96"""
tt0074254,"""123"""
tt0074256,"""93"""
tt0074258,"""116"""
tt0074281,"""97"""
tt0074285,"""98"""
tt0074291,"""155"""
tt0074292,"""129"""
tt0074312,"""86"""
tt0074360,"""105"""
tt0074442,"""115"""
tt0074455,"""91"""
tt0074483,"""96"""
tt0074486,"""89"""
tt0074512,"""120"""
tt0074554,"""95"""
tt0074559,"""108"""
tt0074564,"""115"""
tt0074597,"""105"""
tt0074605,"""103"""
tt0074626,"""94"""
tt0074695,"""132"""
tt0074740,"""105"""
tt0074749,"""135"""
tt0074751,"""134"""
tt0074777,"""123"""
tt0074806,"""91"""
tt0074811,"""126"""
tt0074812,"""119"""
tt0074851,"""139"""
tt0074857,"""112"""
tt0074896,"""177"""
tt0074899,"""132"""
tt0074901,"""106"""
tt0074906,"""126"""
tt0074916,"""123"""
tt0074937,"""95"""
tt0074958,"""121"""
tt0074991,"""98"""
tt0075005,"""111"""
tt0075029,"""135"""
tt0075066,"""103"""
tt0075143,"""207"""
tt0075147,"""106"""
tt0075148,"""120"""
tt0075178,"""110"""
tt0075194,"""113"""
tt0075213,"""100"""
tt0075222,"""87"""
tt0075223,"""114"""
tt0075244,"""137"""
tt0075265,"""139"""
tt0075268,"""102"""
tt0075314,"""114"""
tt0075342,"""90"""
tt0075404,"""111"""
tt0075462,"""112"""
tt0075537,"""30"""
tt0075584,"""30"""
tt0075596,"""30"""
tt0075612,"""124"""
tt0075614,"""95"""
tt0075648,"""114"""
tt0075651,"""93"""
tt0075704,"""113"""
tt0075718,"""100"""
tt0075765,"""143"""
tt0075774,"""124"""
tt0075784,"""175"""
tt0075793,"""124"""
tt0075807,"""101"""
tt0075809,"""96"""
tt0075824,"""103"""
tt0075860,"""138"""
tt0075925,"""123"""
tt0075930,"""91"""
tt0075931,"""94"""
tt0075936,"""90"""
tt0075938,"""95"""
tt0075968,"""100"""
tt0075995,"""137"""
tt0076054,"""95"""
tt0076059,"""95"""
tt0076070,"""109"""
tt0076095,"""111"""
tt0076101,"""110"""
tt0076141,"""94"""
tt0076150,"""107"""
tt0076155,"""120"""
tt0076210,"""99"""
tt0076221,"""105"""
tt0076245,"""117"""
tt0076257,"""83"""
tt0076263,"""80"""
tt0076271,"""97"""
tt0076299,"""106"""
tt0076327,"""136"""
tt0076342,"""130"""
tt0076451,"""155"""
tt0076489,"""98"""
tt0076504,"""92"""
tt0076538,"""128"""
tt0076544,"""114"""
tt0076578,"""86"""
tt0076584,"""99"""
tt0076591,"""76"""
tt0076618,"""77"""
tt0076636,"""119"""
tt0076637,"""95"""
tt0076666,"""118"""
tt0076683,"""92"""
tt0076686,"""119"""
tt0076704,"""85"""
tt0076716,"""113"""
tt0076723,"""123"""
tt0076729,"""96"""
tt0076740,"""121"""
tt0076752,"""125"""
tt0076759,"""121"""
tt0076786,"""99"""
tt0076804,"""102"""
tt0076915,"""97"""
tt0076929,"""82"""
tt0077000,"""60"""
tt0077003,"""30"""
tt0077031,"""60"""
tt0077053,"""30"""
tt0077089,"""30"""
tt0077097,"""30"""
tt0077132,"""105"""
tt0077138,"""186"""
tt0077215,"""148"""
tt0077234,"""99"""
tt0077235,"""120"""
tt0077248,"""114"""
tt0077269,"""125"""
tt0077278,"""89"""
tt0077280,"""114"""
tt0077288,"""97"""
tt0077289,"""103"""
tt0077294,"""123"""
tt0077305,"""104"""
tt0077321,"""92"""
tt0077355,"""113"""
tt0077362,"""127"""
tt0077369,"""110"""
tt0077394,"""107"""
tt0077402,"""127"""
tt0077405,"""94"""
tt0077413,"""140"""
tt0077416,"""183"""
tt0077474,"""91"""
tt0077504,"""100"""
tt0077523,"""114"""
tt0077530,"""104"""
tt0077559,"""101"""
tt0077572,"""118"""
tt0077578,"""116"""
tt0077588,"""118"""
tt0077594,"""100"""
tt0077598,"""85"""
tt0077621,"""105"""
tt0077631,"""110"""
tt0077651,"""91"""
tt0077663,"""101"""
tt0077681,"""90"""
tt0077687,"""77"""
tt0077713,"""101"""
tt0077714,"""104"""
tt0077716,"""108"""
tt0077729,"""124"""
tt0077742,"""92"""
tt0077745,"""115"""
tt0077766,"""116"""
tt0077838,"""117"""
tt0077869,"""132"""
tt0077889,"""107"""
tt0077914,"""95"""
tt0077921,"""109"""
tt0077928,"""121"""
tt0077975,"""109"""
tt0078058,"""115"""
tt0078084,"""115"""
tt0078087,"""94"""
tt0078111,"""110"""
tt0078163,"""99"""
tt0078199,"""119"""
tt0078243,"""116"""
tt0078259,"""86"""
tt0078269,"""106"""
tt0078326,"""114"""
tt0078346,"""143"""
tt0078437,"""88"""
tt0078444,"""124"""
tt0078446,"""86"""
tt0078480,"""91"""
tt0078492,"""134"""
tt0078504,"""134"""
tt0078579,"""60"""
tt0078607,"""60"""
tt0078610,"""30"""
tt0078718,"""119"""
tt0078721,"""122"""
tt0078723,"""118"""
tt0078748,"""117"""
tt0078753,"""123"""
tt0078754,"""123"""
tt0078767,"""117"""
tt0078771,"""94"""
tt0078788,"""147"""
tt0078813,"""125"""
tt0078841,"""130"""
tt0078869,"""98"""
tt0078872,"""118"""
tt0078902,"""101"""
tt0078907,"""90"""
tt0078908,"""92"""
tt0078915,"""98"""
tt0078935,"""95"""
tt0078950,"""121"""
tt0078966,"""122"""
tt0079073,"""109"""
tt0079100,"""121"""
tt0079116,"""112"""
tt0079135,"""80"""
tt0079180,"""119"""
tt0079200,"""96"""
tt0079219,"""97"""
tt0079239,"""115"""
tt0079240,"""110"""
tt0079261,"""121"""
tt0079268,"""109"""
tt0079271,"""108"""
tt00792965,"""97"""
tt0079315,"""98"""
tt0079322,"""120"""
tt0079336,"""103"""
tt0079351,"""92"""
tt0079367,"""94"""
tt0079400,"""109"""
tt0079417,"""105"""
tt0079470,"""94"""
tt0079477,"""110"""
tt0079482,"""97"""
tt0079489,"""96"""
tt0079495,"""142"""
tt0079501,"""88"""
tt0079522,"""96"""
tt0079540,"""94"""
tt0079574,"""126"""
tt0079588,"""95"""
tt0079592,"""124"""
tt0079596,"""100"""
tt0079638,"""114"""
tt0079640,"""119"""
tt0079641,"""107"""
tt0079672,"""144"""
tt0079688,"""95"""
tt0079714,"""89"""
tt0079718,"""108"""
tt0079758,"""102"""
tt0079766,"""120"""
tt0079807,"""78"""
tt0079813,"""93"""
tt0079817,"""119"""
tt0079826,"""125"""
tt0079828,"""97"""
tt0079833,"""100"""
tt0079854,"""87"""
tt0079871,"""98"""
tt0079891,"""100"""
tt0079944,"""162"""
tt0079945,"""143"""
tt0079980,"""116"""
tt0080009,"""186"""
tt0080040,"""90"""
tt0080057,"""91"""
tt0080117,"""112"""
tt0080120,"""93"""
tt0080130,"""97"""
tt0080140,"""106"""
tt0080149,"""80"""
tt0080157,"""138"""
tt0080180,"""117"""
tt0080240,"""48"""
tt0080274,"""547"""
tt0080306,"""30"""
tt0080310,"""107"""
tt0080319,"""109"""
tt0080339,"""88"""
tt0080354,"""91"""
tt0080360,"""102"""
tt0080365,"""117"""
tt0080377,"""116"""
tt0080388,"""104"""
tt0080408,"""123"""
tt0080421,"""104"""
tt0080436,"""95"""
tt0080437,"""113"""
tt0080453,"""104"""
tt0080455,"""133"""
tt0080461,"""75"""
tt0080472,"""116"""
tt0080474,"""131"""
tt0080487,"""98"""
tt0080503,"""91"""
tt0080516,"""107"""
tt0080520,"""99"""
tt0080549,"""124"""
tt0080569,"""102"""
tt0080610,"""131"""
tt0080641,"""119"""
tt0080646,"""82"""
tt0080661,"""104"""
tt0080678,"""124"""
tt0080684,"""124"""
tt0080707,"""104"""
tt0080711,"""102"""
tt0080716,"""134"""
tt0080736,"""103"""
tt0080745,"""111"""
tt0080749,"""89"""
tt0080752,"""74"""
tt0080756,"""106"""
tt0080761,"""95"""
tt0080801,"""109"""
tt0080855,"""219"""
tt0080881,"""91"""
tt0080889,"""106"""
tt0080904,"""80"""
tt0080907,"""97"""
tt0080923,"""106"""
tt0080931,"""92"""
tt0080948,"""115"""
tt0081059,"""173"""
tt0081060,"""96"""
tt0081062,"""103"""
tt0081070,"""114"""
tt0081071,"""100"""
tt0081114,"""87"""
tt0081150,"""95"""
tt0081163,"""105"""
tt0081176,"""125"""
tt0081184,"""101"""
tt0081207,"""96"""
tt0081237,"""118"""
tt0081248,"""85"""
tt0081283,"""124"""
tt0081318,"""93"""
tt0081375,"""109"""
tt0081376,"""91"""
tt0081398,"""129"""
tt0081455,"""103"""
tt0081470,"""120"""
tt0081480,"""102"""
tt0081494,"""99"""
tt0081499,"""105"""
tt0081505,"""146"""
tt0081506,"""85"""
tt0081534,"""103"""
tt0081547,"""120"""
tt0081554,"""89"""
tt0081562,"""111"""
tt0081568,"""131"""
tt0081573,"""127"""
tt0081590,"""107"""
tt0081617,"""97"""
tt0081633,"""116"""
tt0081696,"""132"""
tt0081698,"""113"""
tt0081738,"""84"""
tt0081748,"""99"""
tt0081793,"""100"""
tt0081809,"""100"""
tt0081856,"""60"""
tt0081859,"""60"""
tt0081873,"""60"""
tt0081912,"""95"""
tt0081933,"""30"""
tt0081974,"""116"""
tt0082009,"""96"""
tt0082010,"""97"""
tt0082031,"""97"""
tt0082045,"""96"""
tt0082084,"""85"""
tt0082085,"""108"""
tt0082089,"""113"""
tt0082096,"""149"""
tt0082100,"""110"""
tt0082118,"""91"""
tt0082136,"""95"""
tt0082146,"""91"""
tt0082158,"""125"""
tt0082163,"""88"""
tt0082176,"""138"""
tt0082183,"""90"""
tt0082186,"""118"""
tt0082198,"""129"""
tt0082200,"""103"""
tt0082206,"""128"""
tt0082220,"""109"""
tt0082222,"""156"""
tt0082242,"""94"""
tt0082245,"""100"""
tt0082247,"""97"""
tt0082250,"""89"""
tt0082252,"""100"""
tt0082269,"""117"""
tt0082288,"""108"""
tt0082307,"""87"""
tt0082334,"""125"""
tt0082340,"""99"""
tt0082348,"""140"""
tt0082350,"""106"""
tt0082351,"""112"""
tt0082353,"""103"""
tt0082370,"""106"""
tt0082377,"""108"""
tt0082398,"""127"""
tt0082405,"""107"""
tt0082406,"""83"""
tt0082416,"""124"""
tt0082418,"""87"""
tt0082427,"""96"""
tt0082432,"""110"""
tt0082449,"""110"""
tt0082474,"""97"""
tt0082477,"""91"""
tt0082484,"""100"""
tt0082490,"""99"""
tt0082495,"""92"""
tt0082497,"""104"""
tt0082498,"""111"""
tt0082509,"""86"""
tt0082511,"""101"""
tt0082517,"""92"""
tt0082533,"""91"""
tt0082592,"""90"""
tt0082622,"""146"""
tt0082677,"""93"""
tt0082694,"""96"""
tt0082736,"""146"""
tt0082748,"""85"""
tt0082766,"""129"""
tt0082776,"""80"""
tt0082782,"""90"""
tt0082783,"""110"""
tt0082801,"""94"""
tt0082817,"""99"""
tt0082846,"""109"""
tt0082869,"""109"""
tt0082894,"""108"""
tt0082912,"""128"""
tt0082924,"""106"""
tt0082926,"""86"""
tt0082933,"""124"""
tt0082934,"""122"""
tt0082945,"""167"""
tt0082951,"""89"""
tt0082966,"""86"""
tt0082970,"""155"""
tt0082971,"""115"""
tt0082979,"""195"""
tt0083000,"""101"""
tt0083001,"""95"""
tt0083015,"""122"""
tt0083064,"""122"""
tt0083067,"""94"""
tt0083109,"""102"""
tt0083111,"""106"""
tt0083131,"""106"""
tt0083133,"""86"""
tt0083169,"""126"""
tt0083190,"""123"""
